date,ruined,equity,start_equity,gross_pnl,cost,funding,net_pnl,gross_return,net_return,traded_notional,gross_exposure,net_exposure,long_pnl,short_pnl,n_positions,n_live,multiplier,ex_ante_vol,ex_ante_vol_full_signal,held_ex_ante_vol,target_tracking_error
2020-02-12,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-13,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-14,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-15,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-16,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-17,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-18,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-19,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-20,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-21,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-22,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-23,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-24,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-25,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-26,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-27,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-28,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-02-29,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-01,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-02,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-03,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-04,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-05,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-06,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-07,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-08,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-09,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-10,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-11,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-12,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-13,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-14,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-15,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-16,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-17,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-18,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-19,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-20,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-21,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-22,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-23,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-24,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-25,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-26,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-27,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-28,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-29,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-30,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-03-31,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-01,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-02,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-03,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-04,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-05,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-06,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-07,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-08,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-09,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-10,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-11,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-12,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-13,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-14,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-15,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-16,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-17,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-18,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-19,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-20,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-21,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-22,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-23,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-24,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-25,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-26,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-27,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-28,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-29,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-04-30,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-01,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-02,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-03,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-04,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-05,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-06,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-07,False,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,0.0
2020-05-08,False,99885.78225283512,100000.0,-102.89817394880339,11.319573216067468,0.0,-114.21774716487086,-0.001028981739488034,-0.0011421774716487087,11319.573216067469,11319.573216067469,11319.573216067469,-102.89817394880339,0.0,4,5,0.09059679984897401,2.2075834944876918,4.839434025013354,0.15923942330992533,0.02735405923265526
2020-05-09,False,99686.4216541433,99885.78225283512,-199.15520082173848,0.20539787008943877,0.0,-199.3605986918279,-0.0019938293151434546,-0.00199588564253517,205.39787008943875,11422.072912208103,11422.072912208103,-199.15520082173848,0.0,5,5,0.08588854339493932,2.3285992763941126,4.839434025013355,0.16106684047846995,0.025783975115608093
2020-05-10,False,98617.40076544211,99686.4216541433,-1068.6783387679395,0.3425499332481806,0.0,-1069.0208887011877,-0.010720400241425676,-0.010723836516171665,342.5499332481806,11565.467644634547,11565.467644634547,-1068.6783387679395,0.0,5,5,0.08294067754641322,2.411362023032437,4.839434025013355,0.16428251173440425,0.02353038251222173
2020-05-11,False,98413.23540730894,98617.40076544211,-203.2638359828477,0.9015221503284718,0.0,-204.16535813317617,-0.0020611356049253754,-0.0020702772183052768,901.5221503284718,11398.311456195079,11398.311456195079,-203.2638359828477,0.0,5,5,0.09385567907721029,2.1309312549480377,4.839434025013355,0.16540025856988272,0.023083593883806687
2020-05-12,False,98829.99516031315,98413.23540730894,422.09163859290936,5.331885588702961,0.0,416.7597530042064,0.004288972279449737,0.004234793737644505,5331.885588702961,16526.933208915194,16526.933208915194,422.09163859290936,0.0,5,5,0.0873214552235358,2.2903878489887317,4.839434025013354,0.17055573395867515,0.0277407832983603
2020-05-13,False,99649.6094958008,98829.99516031315,821.1762075392556,1.5618720515943862,0.0,819.6143354876613,0.008308977514439996,0.008293173890762177,1561.8720515943862,18510.896899102485,18510.896899102485,821.1762075392556,0.0,5,5,0.09494323348098653,2.10652189384357,4.839434025013354,0.17906769358049535,0.03457917968619422
2020-05-14,False,100326.02979313432,99649.6094958008,676.6761970674401,0.25589973392221643,0.0,676.4202973335179,0.0067905554320908295,0.006787987436739749,255.89973392221646,19587.972840563958,19587.972840563958,676.6761970674401,0.0,5,5,0.0998709255937249,2.002584824472343,4.839434025013354,0.1850641048513741,0.04182586361252203
2020-05-15,False,99488.69289212162,100326.02979313432,-837.3183463933518,0.018554619354602436,0.0,-837.3369010127064,-0.008345973105083967,-0.008346158048307503,18.554619354602437,20283.203656986003,20283.203656986003,-837.3183463933518,0.0,5,5,0.10198574263378564,1.961058426746646,4.83723851505582,0.19012458223500422,0.04061452936703827
2020-05-16,False,99697.70051128129,99488.69289212162,211.08430056167578,2.0766814019993296,0.0,209.00761915967644,0.0021216913643700235,0.0021008178224465094,2076.68140199933,20595.66516065127,20595.66516065127,211.08430056167578,0.0,5,5,0.11157728857322889,1.7924794781936175,4.83723851505582,0.19223254409110635,0.05080712945769975
2020-05-17,False,100239.74664474471,99697.70051128129,543.6116687424425,1.5655352790242234,0.0,542.0461334634183,0.005452599868950138,0.005436897046608242,1565.5352790242234,21886.181179654974,21062.798573685635,551.2043005304936,-7.592631788051059,5,5,0.11933400535572913,1.675968215462217,4.83723851505582,0.19465916003566455,0.05096418401723269
2020-05-18,False,100523.35268552473,100239.74664474471,283.78524549727916,0.17920471725670267,0.0,283.60604078002245,0.002831065071453443,0.00282927731037807,179.20471725670268,22449.061723041465,21525.937872569702,298.7888771757529,-15.00363167847372,5,5,0.12227613916925374,1.6356420914072325,4.83723851505582,0.19797545828440097,0.04811403847866048
2020-05-19,False,100574.77094330426,100523.35268552473,51.48130128110543,0.06304350157064437,0.0,51.418257779534784,0.0005121327522984487,0.0005115055995037357,63.043501570644366,22825.897733466336,21872.766619637623,48.27417263529001,3.207128645815423,5,5,0.11376860569554509,1.7579542157281756,4.83723851505582,0.1924050880935783,0.03534770648952778
2020-05-20,False,100059.33234827666,100574.77094330426,-515.4324367763869,0.006158251212921187,0.0,-515.4385950275998,-0.0051248681149564344,-0.005124929345533001,6.158251212921186,22877.123028668735,21930.406172131654,-528.9344721582607,13.502035381873855,5,5,0.1089403743163081,1.8358666495793425,4.8372385150558195,0.19205539914564243,0.020894785501875075
2020-05-21,False,99078.32232189637,100059.33234827666,-980.8471748721755,0.1628515081170558,0.0,-981.0100263802925,-0.009802655602959046,-0.009804283152376927,162.8515081170558,22497.538029245654,21577.825243472325,-1003.197858039189,22.35068316701341,5,5,0.11278829593305069,1.7732336351523281,4.83723851505582,0.19048082296093907,0.03282567343346357
2020-05-22,False,99815.29309251356,99078.32232189637,748.222972606728,11.252201989536365,0.0,736.9707706171916,0.00755183328776824,0.0074382645299830704,11252.201989536366,25906.08896477831,23900.81987752142,776.9147794780272,-28.69180687129918,6,6,0.0786171757498909,2.5439733505089386,5.721763539791482,0.2260316837862857,0.04496331041613198
2020-05-23,False,99548.9910879494,99815.29309251356,-265.65302909915397,0.6489754650047381,0.0,-266.3020045641587,-0.002661446165898988,-0.002667947929755988,648.9754650047382,27165.49600796075,24232.09379612104,-269.3771958863796,3.7241667872256525,6,6,0.07975664090563729,2.5076281765254707,5.721763539791482,0.22196442886114295,0.04149746425605839
2020-05-24,False,98554.32374138165,99548.9910879494,-993.6708688559828,0.9964777117653948,0.0,-994.6673465677482,-0.009981727167662562,-0.009991737090423959,996.4777117653948,27718.22782522637,23879.202667338024,-1084.827204493879,91.15633563789619,6,6,0.08301037708001724,2.409337326671959,5.721763539791483,0.21915547320179746,0.03918452401816659
2020-05-25,False,98963.84699111828,98554.32374138165,412.8509206595316,3.3276709229130503,0.0,409.52324973661854,0.004189069591131302,0.004155304751633795,3327.67092291305,29454.15458188566,22425.443724076533,532.1645053662592,-119.31358470672755,6,6,0.0947726649076814,2.110313139287802,5.721763539791483,0.2106273416659477,0.054428789024322646
2020-05-26,False,98812.83038229866,98963.84699111828,-149.64633960616274,1.3702692134567809,0.0,-151.01660881961953,-0.001512131390967381,-0.0015259775505005665,1370.269213456781,31217.27041442089,22456.52983786405,-200.03038668566776,50.384047079505024,6,6,0.1012064064752332,1.976159484023802,5.721763539791482,0.21026865073051942,0.057659456813306406
2020-05-27,False,99399.60757878356,98812.83038229866,590.485288658656,3.7080921737663193,0.0,586.7771964848897,0.005975795717763749,0.005938269293721244,3708.0921737663193,34159.57331071825,22415.49535727778,726.0721610959899,-135.5868724373339,6,6,0.11030257635794438,1.813194275272205,5.721763539791483,0.20850282276106646,0.061252724600855436
2020-05-28,False,100499.41707903688,99399.60757878356,1100.0448323160363,0.23533206271233847,0.0,1099.809500253324,0.011066893110660895,0.01106452557553229,235.33206271233848,35077.253152681114,22879.471661485873,1279.1123877901086,-179.06755547407244,6,6,0.11271030948644817,1.7744605698562756,5.721763539791483,0.21134483854247374,0.05722249692934
2020-05-29,False,100121.24054809098,100499.41707903688,-378.1765309459046,0.0,0.0,-378.1765309459046,-0.003762972382700399,-0.003762972382700399,0.0,36535.4330959453,23979.51649380191,-415.2630793540157,37.08654840811113,6,6,0.1050999508426656,1.9029504618836557,5.7203690165856775,0.21642800265475062,0.027174834905513475
2020-05-30,False,101099.11696483765,100121.24054809098,977.961244103664,0.0848273569853161,0.0,977.8764167466786,0.009767769943221212,0.009766922696857494,84.8273569853161,35998.25611119785,23516.51260587069,1356.282575245022,-378.32133114135803,6,6,0.10178875909034142,1.9648535043294157,5.7203690165856775,0.21058369385030304,0.026451980362669922
